"NBa7we src","d4r55","RfnDt","RfnDt 2","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","dSlJg src","dSlJg src 2","znYl0","nM6d2c","DZSIDd","wiI7pd 2","znYl0 2"
"https://lh3.googleusercontent.com/a-/ALV-UjWxqHiCGuVanjqNXPOZgpcsS_EzI-yoZu_AytTyfUjSa2o=w54-h54-p-rp-mo-ba4-br100","KY","· 86 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Really friendly uncle and auntie who immediately offered to let us taste many different flavours.  The ice cream flavours tasted very 'real' (not artificial tasting). Would gladly return for more!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","a year ago","Hi KY, it's Authentic! It's tweat to higher real origin ingredients source of flavor paste between the best Australian milk to produce Dense Textured Gelato which packed Flavor and Creamier. We cut a lot of staffing cost by working very long hours, it's tedious but not heavy load job. From daily fresh fruit and ingredients marketing to in-store production of cooking, chilling, aging to freezing the Gelato. Cleaning, serving, cashier it's just the 2 old retiree couple. It's kept us going physically and mentally well being. Frankly, it's fun, satisfying, and most of all happiness from you all supportive customers. We love your kind 5 Star rating and appreciation. Thanking you and God Bless. Cheers!",""
"https://lh3.googleusercontent.com/a/ACg8ocKoBdFjW9jn--JYXn1NDWkOJgS8VFdt97292sPPc6TO=w54-h54-p-rp-mo-br100","Chian Chian","2 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Wanted to reward my boy for a little cool treat after his exam. Friend recommended this little cozy place. Very very very nice! Boy is super happy and asked when can we be back for more 😄👍👍👍👍👍 …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","a year ago","Hello Ms Chian & family, it's such wonderful Parents to rewards your child's achievement. We are glad to serve you altogether, seeing the Happiness and Celebration. Please come back to visit us. Thanks your friends recommendation too. A Great experience with Freshio Gelato.","Like"
"https://lh3.googleusercontent.com/a/ACg8ocLtRpNzGswKbO5crmFMda5txq1yb-TcKs3Er8Ykuhpv=w54-h54-p-rp-mo-br100","Weibin Ng","2 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","Wide variety of ice cream, interesting flavors! Will definitely visit again. Owners is a pair of elderly couples, extremely welcoming & friendly!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","4 months ago","Hey Hi Welbin, thanking you for patronizing and taking time to share a 5-Star Google Rating 🥂
🤠🧑‍🏭🙋","Share"
"https://lh3.googleusercontent.com/a/ACg8ocLk9sY5bbRoqer7LewAvb3IswVd7si_VBuy3nSOtUFn=w54-h54-p-rp-mo-br100","Megas teo","6 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","Don’t even have time to take pics of the ice cream. Tried the pistachio panini and turkish hazelnut croffle. Too good alr😛😛😛. Just stepped into this shop the Aunty auto welcome me to try samples alr. Wow, come try for yourself …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","5 months ago","Hey Hello Megas, Yes, it's that Welcome scoop Sorbet of the Week, Watermelon 🧑‍🏭 Thanking you for your patronage and time in writing us this Wonderful 5-Star Rating and Review. 
Looking forward to seeing you again soon, Cheers 🥂
🧑‍🏭🤠","Like"
"https://lh3.googleusercontent.com/a/ACg8ocLu5DzMkDIShtZ3QXidNxQTiT0sMQq06tzD5pHQTY9j=w54-h54-p-rp-mo-br100","CY Goh","10 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","Happy place to be at, owners are generous in sharing each & every flavours they have for the customers. Rum & Raisins is a must try (am never a Rum & Raisins fan). Their gelato is very smooth too.","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","4 months ago","Hello CY, thanks for sharing out your favourite too👍🙏🤠🧑‍🏭","Share"
"https://lh3.googleusercontent.com/a/ACg8ocLq8n9EgB3njwIH0KQZng6DXEqdJw8zzl5_ESQKp4pp=w54-h54-p-rp-mo-br100","W Y","4 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","Very creamy and tasty gelato! Uncle gave us many tasting samples without even asking for it and even the tasting amount is generous. During our visit, we saw a number of westerners happily buying from them too and in my opinion, it’s even nicer than many popular brands in SG.","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","4 months ago","Hey WY, what A Wonderful 5-Star Review and Time in writing and sharing the good news🙏🙏🙏
Appreciated 🤠🧑‍🏭❤️🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjW9XUwOmyw7dFkjbmeIQ20L9uqZXjso7ZjvVhUv8KflqG17=w54-h54-p-rp-mo-br100","Cedric Lim","5 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 months ago","One of the most loveliest couple!! They’re just so welcoming and generous with everyone they meet. Gelato 10/10, must try the wild strawberry. Service 12/10!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","2 months ago","Hey Wow Cedric, that was A real generous 5-Star exceeded Review 🙏🙏🙏
Thanking you for time to write Freshio Gelato review and patronage.
🙏🙏🙏
🧑‍🏭🤠🥂","Like"
"https://lh3.googleusercontent.com/a-/ALV-UjV4QBkJqf72Fw6KHaSRE-nrzh_EZFMqiDKDKs0OnVnVTrnV=w54-h54-p-rp-mo-ba4-br100","Hussain Abuwala","· 86 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","One of the best fresh gelato ice creams I have had here. Blown away by the hospitality and service from uncle and aunty. Would highly recommend their Sicilian Pistachio and Turkish Hazelnut. …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","","Response from the owner","5 months ago","Helo Hussain, Thank you Sir. Really appreciated your patronage and time in writing us such wonderful 5-Star Review. Glad we made your day and honored to serve you and your friends well. Good luck, Safe, Happiness and looking forward to your next visit. 🤠🧑‍🏭🙏👍","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJLYQDrKdAqz-7XN4aDMlk90zz3HdYx87q4M7fVADxO=w54-h54-p-rp-mo-ba2-br100","Weiyeow Ang","· 14 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","4 months ago","Unpopular opinion, but the ice-cream here is average at best. Yes I understand the couple serving the patrons are sweet and generous; but I find the gelato to be rather one-dimensional and lacking depth of flavour. While not obligated to …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","","Response from the owner","4 months ago","Thank you Mr Ang, totally agreed with your comments. It's a wake up call to us old folks. We got into immediate attention and both of us will take corrective action from now on. Also noted of your worthy comments on Gelato and Waffles quality, which is the most important thing in Freshio business. As we are gaining businesses, at the same time we urgently needed to make new commitments and new hirings to cope and maintain our 5-Star Reviews. 
We appreciated your kind patronage and time in writing us this valuable notes. Wishing you Well and Happiness. 
Kind regards
🤠🧑‍🏭👍🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjUKwwgdNHfBdtk2kkkKUA9hpVk60sCj_zeWc5zqLHyuY-g=w54-h54-p-rp-mo-br100","Arianna Mae","5 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 weeks ago","SUCH GOOD GELATO! Uncle and Aunty are so friendly and approachable. The service is wonderful, the prices are good and the taste of their gelato is THE BEST! I always come back and am happy to introduce my ofriends to the shop too!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","3 weeks ago","Arianna, it's most kind of you! We appreciated and thankful for your support and encouragement. 
Wishing you happiness and good health, 
👩‍❤️‍👨","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjWXGfgrUHFWNIgfVNTSuDDzTIFnns4h_BNxTvvEW9tpb3o=w54-h54-p-rp-mo-br100","Nicole Lim Hui Min","20 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","Uncle and Auntie were so cute, welcoming and friendly. Uncle let us try many flavours even when the shop was very crowded, we really appreciated the great service. Gelato was very rich and tasty as well.","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","4 months ago","Hi Nicole, wants to thank you here and appreciated your kind patronage and time in writing us a 5-Star review 🧑🏻‍🌾🤠🙏🏻🥂","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjW2O_e5ZtXvKrHCQDd-NJdaI2j-VlY4CJ59Z_4iaOtHaQ=w54-h54-p-rp-mo-ba4-br100","Jin-Sung Lim","· 53 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 months ago","The owner welcomed me with smiles and samples of the ice cream before I even greeted them back . He always experiments with new flavours and has a friendly conversation with you . This was my first and  I am sure I will  be back for more and introduce this place to my fellow peers .","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","3 months ago","Hi Jin-Sung, very well honoured to receive your 5-Star Review and kind words. We will hope to see you soon again and please invite your friends and family 🎉🥂🤠🧑‍🏭🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJjJkQD_uXyQ4phD1y2AH9j7QFVMNrTNOz_D3XJkq08=w54-h54-p-rp-mo-br100","Zoe Mackay","17 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 months ago","Creamiest and most delicious ice cream! Uncle and Aunty are so lovely and welcoming. We will definitely come back when we are back in Singapore 🥰💖 …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","2 months ago","Oh Hi Zoe, Thanking you and all your friends patronage and support 👍🙏🙏🙏
Appreciated for your time in writing Freshio Gelato a 5-Star Review and we sure look forward for your next visit. Safe Travels, 
🥂🧑‍🏭🤠🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJWpGnlKH9fTfDPJdTXbel1-cLLT5kCEeO4nvHY_wfH=w54-h54-p-rp-mo-br100","Saw Jing Ting","10 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","9 months ago","Gelatos were super yummy and we were blessed to try various samplings of flavours before finalising our decision. The couple were so friendly and nice too, providing cups and free water! Even got a stand for our cone gelato so that we could …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","9 months ago","Hello, hello Ms Ting, you and your friends are Gelato Warrior, despite the Raining season, Happiness is Gelato, No holdback 👍😁. It's like eating Gelato in the Winter Season, the Gelato doesn't melt off. 😁
Filtered Icy/Normal water has to be complimented in Gelato shop. It's self service and free for your accompanying Guests, especially the Elders or Maids that's not eating Gelato. It really makes everyone at home and easy. 
Well, Freshio Gelato wants to Thank you for your patronage and 5-Stars ratings. We wishes you and your friends A Merry Christmas and hope to seeing you all again soon. Kind regards,
Uncle KT",""
